Component-Whole(e2,e1)	Highly durable, the <e1> umbrella </e1> <e2> frame </e2> and thatch tiles have been designed to withstand harsh conditions including: strong winds, driving rain and snow.
Message-Topic(e1,e2)	The <e1> article </e1> also talks about some fascinating <e2> movies </e2> made by Luis Bunuel.
Message-Topic(e1,e2)	A variety of <e1> articles </e1> were written on the topic of <e2> alarm management </e2>.
Message-Topic(e1,e2)	However, his detailed <e1> description </e1> made quite clear the <e2> effect </e2> of the drug.
Content-Container(e1,e2)	The <e1> box </e1> was inside a plain brown <e2> paper bag </e2> with a heart drawn on the side.
Component-Whole(e2,e1)	The <e1> system </e1> works using a spring loaded Trem <e2> arm </e2> which when turned raises or lowers itself from a nut in the steel backplate.
Cause-Effect(e1,e2)	The <e1> steam </e1> caused a <e2> backpressure </e2> on the VTD, resulting in the rupture disc opening.
Message-Topic(e1,e2)	Such parodies are encouraged by the <e1> news </e1> that the British government's league <e2> tables </e2> for schools and health authorities contain basic flaws which render them practically useless.
Other	The campaign coincides with a government <e1> initiative </e1> to promote <e2> safer drinking </e2>.
Content-Container(e1,e2)	But Solomon had arranged that the only <e1> water </e1> in the palace was in a <e2> jar </e2> by his bed.
Member-Collection(e2,e1)	A decade later, with a growing <e1> congregation </e1> of several hundred <e2> worshippers </e2>, the mosque was ready to expand.
Entity-Origin(e1,e2)	The Federal Aviation Administration is investigating the two latest cases under the theory that the <e1> ice </e1> fell from an <e2> aircraft </e2>.
Other	There was the <e1> glitter </e1> of <e2> admirals </e2> and generals before the high altar, and the brighter colors of the representatives of powers and potentates.
Member-Collection(e2,e1)	As per traditional Indian thinking, seeing a <e1> brood </e1> of <e2> chickens </e2> along with a hen is a bad omen.
Other	Furthermore, the present invention includes a composition for <e1> treatment </e1> of disorders associated with or enhanced by an <e2> eosinophilia </e2>.
Cause-Effect(e1,e2)	His <e1> death </e1> during one of the Portuguese raids caused the <e2> abandonment </e2> of the settlement.
Message-Topic(e1,e2)	Furthermore, many <e1> journals </e1> publishing <e2> biomedical research </e2> demand formal ethical clearance.
Component-Whole(e2,e1)	My son (9 years old) has been complaining of pain on his <e1> jaw </e1> <e2> bone </e2> for a few weeks now.
Other	By choosing to hold the <e1> ceremony </e1> in a public <e2> building </e2> and inviting guests you are recognizing both that your new life affects the lives of many other people.
Instrument-Agency(e2,e1)	<e1> Engineers </e1> turn CO2 into methane with the help of a novel cellular <e2> trick </e2>.
Product-Producer(e2,e1)	By 1906, the <e1> company </e1> was making over 3000 different soaps, <e2> perfumes </e2> and other products.
Entity-Origin(e1,e2)	The <e1> author </e1> was born in a loving <e2> family </e2>, with all the privileges of an upper middle class lifestyle, and in fact was an accomplished athlete in high school and writer in his adult life.
Entity-Origin(e1,e2)	These are archived boat <e1> logs </e1> from previous <e2> months </e2> sampling beginning in February 2002.
Message-Topic(e2,e1)	Their <e1> passion </e1> was reflected in the <e2> correspondence </e2> they kept.
Component-Whole(e2,e1)	The <e1> lungs </e1> are divided into <e2> lobes </e2>.
Product-Producer(e2,e1)	In general, the old <e1> queen </e1> starts laying <e2> eggs </e2> into queen cups when conditions are right for swarming or supersedure.
Entity-Destination(e1,e2)	Two attributes have carried Meraki <e1> networks </e1> into Amazonian <e2> towns </e2>.
Other	Ku's sculpture-like <e1> knitwear </e1> was inspired by the <e2> concept </e2> of 'Sculpture.'
Instrument-Agency(e2,e1)	A <e1> hacker </e1> uses a home <e2> computer </e2> that can be linked to other computers by a modem that allows the user to send and receive information over telephone lines.
Entity-Destination(e1,e2)	This activity spreads <e1> disease </e1> to our <e2> dogs </e2>.
Content-Container(e1,e2)	The aviator's <e1> jungle aid </e1> was contained in a sealed <e2> escape kit </e2> along with maps of the territory and a dictionary of phrases and words in local dialect.
Other	The <e1> eight-year-old boy </e1> was locked in a <e2> safe </e2> for a prank but had to be rescued when his air ran short.
Component-Whole(e1,e2)	Thus the leaves situated in the middle part of the <e1> stem </e1> of the sunflower <e2> plant </e2> show the highest amounts of endogenous cytokinin-like substances.
Message-Topic(e1,e2)	The <e1> paper </e1> inquires into energy <e2> storage </e2> examining electrical energy storage devices, especially supercapacitors.
Entity-Destination(e1,e2)	A 60-year-old US grandmother, blind for nearly a decade, has recovered her sight after surgeons implanted a <e1> tooth </e1> in her <e2> eye </e2> as a base to hold a tiny plastic lens.
Entity-Origin(e1,e2)	You catched the <e1> train </e1> from the <e2> terminal </e2>, direct non-stop to Rome Termini Station.
Member-Collection(e2,e1)	Forests are benefited by harboring a <e1> cete </e1> of <e2> badgers </e2>, who burrow in the soil, thereby aerating it, which helps root systems to grow through the soil.
Instrument-Agency(e2,e1)	I watched with utter amazement as the <e1> upholsterer </e1> attached the pieces with a hook-and-eye <e2> gizmo </e2>.
Other	Finally, this entire assembly is covered by a <e1> lid </e1> attached to the rear of the <e2> coffeemaker </e2> and latches in front.
Cause-Effect(e1,e2)	<e1> Exposure </e1> to vapor causes intense <e2> watering </e2> and irritation to eyes.
Message-Topic(e1,e2)	This two-day <e1> tutorial </e1> introduced astronomers to modern <e2> methods </e2> in nonparametric statistics.
Entity-Destination(e1,e2)	The boy inserted a <e1> coin </e1> into the <e2> machine </e2> and then took the ticket.
Other	Biting into the grill-charred, bronze-fleshed Copper River salmon fillet perched on a <e1> hill </e1> of crisp-tender green <e2> beans </e2> and roasted fingerling potatoes -- a dribble of mustard vinaigrette around the plate rim the only sauce it wanted -- I was back in San Francisco again.
Entity-Origin(e1,e2)	Once unregistered, the <e1> folder </e1> went away from the <e2> shell </e2>.
Product-Producer(e1,e2)	Each weekday one <e1> photograph </e1> by a <e2> member </e2> of the Utata flickr group is chosen to be featured on the Utata Blog.
Instrument-Agency(e1,e2)	This is an online <e1> notebook </e1> for <e2> astronomers </e2> and space scientists wanting to become involved in science education.
Content-Container(e2,e1)	I always carry a <e1> suitcase </e1> with my <e2> clothes </e2> in it.
Component-Whole(e2,e1)	She lost a <e1> propellor </e1> <e2> blade </e2> going through the Bay of Biscay and was taken in tow arriving Gibraltar 2pm 6th March.
Other	<e1> Democrats </e1> are running into one <e2> problem </e2> after another trying to pass the health care bill in the Senate.
Entity-Destination(e1,e2)	The Royal Navy's newest 1bn GBP <e1> warship </e1> has been handed over to the new <e2> owner </e2> in a formal ceremony.
Component-Whole(e2,e1)	Designed for light chewers, this colorful <e1> toy </e1> is made with little vine <e2> rings </e2> that slide between wood balls joined together with wooden craft sticks.
Entity-Destination(e1,e2)	It only spreads <e1> tick </e1> to other <e2> cats </e2>.
Component-Whole(e1,e2)	The <e1> stem </e1> of this <e2> tree </e2> is carved all around with names and dates, many of them grown into mere scars on the bark.
Product-Producer(e2,e1)	The <e1> company </e1> has also targeted the premium sector with the Pringles Gourmet <e2> line </e2>.
Entity-Destination(e1,e2)	He took the <e1> cameras </e1> to the <e2> concert </e2>.
Component-Whole(e2,e1)	Fine workmanship is the result almost entirely of the <e1> worker </e1>'s accurate <e2> eye </e2> and deft hand.
Instrument-Agency(e2,e1)	The <e1> printer </e1> covers the plate with a sheet of <e2> paper </e2> and runs both through a press under light pressure.
Component-Whole(e1,e2)	Close the <e1> lid </e1> of the <e2> portable computer </e2>, disconnect the computer from the power source, and then reopen the lid.
Instrument-Agency(e1,e2)	Marketing communications <e1> resources </e1> are used by <e2> organisations </e2> in order to communicate with their target audiences.
Entity-Destination(e1,e2)	The <e1> disease </e1> is passed on to another <e2> person </e2> by skin.
Cause-Effect(e2,e1)	The <e1> scandals </e1> are caused by the young female <e2> celebs </e2> who 'inadvertently' reveal glimpses of their naked faces as they get out of limousines.
Message-Topic(e2,e1)	Many <e1> historical events </e1> have been described through <e2> music </e2> and song.
Cause-Effect(e2,e1)	The <e1> infection </e1> was caused by the contaminated <e2> chopsticks </e2> used by the parent to feed her child.
Other	"Any time," he told her before turning to the <e1> boy </e1> who was in the <e2> desk </e2> next to him.
Member-Collection(e2,e1)	One caravan trail developed into the Silk Road. During the height of caravan travel, which lasted until the 19th century, a single <e1> caravan </e1> of Muslim <e2> pilgrims </e2> journeying from Cairo and Damascus to Mecca might employ as many as 10,000 camels.
Product-Producer(e2,e1)	This <e1> author </e1> has just completed the first <e2> book </e2> on the topic: GIS in Hospital and Healthcare Emergency Management.
Instrument-Agency(e2,e1)	A <e1> customer </e1> picks and chooses the level of information by using <e2> podcasting </e2>.
Message-Topic(e1,e2)	Jordan's recent <e1> works </e1> are concerned with <e2> questions </e2> of truth, beauty and the human condition.
Message-Topic(e1,e2)	In his <e1> remarks </e1>, he described his <e2> call </e2> to Bush while the U.S. president was giving a speech in Philadelphia.
Entity-Destination(e1,e2)	Smith passed on his <e1> advice </e1> to the Naples High <e2> baseball team </e2>.
Member-Collection(e2,e1)	As we left, three liberated Frenchmen drove up in a car they had captured a few minutes before and tried to make their way through the <e1> jam </e1> of jabbering <e2> women </e2>.
Entity-Origin(e1,e2)	In order to evaluate MonoTouch, I've got an evaluation <e1> copy </e1> with the debugger from the evaluation <e2> page </e2>.
Other	The <e1> convention </e1> took into account <e2> discharges </e2> of harmful substances from ships.
Product-Producer(e2,e1)	The modern <e1> industry </e1> fabricates <e2> foods </e2> from non-traditional ingredients and additives to look like a familiar product.
Other	Grint shows he's becoming a delightful comic <e1> actor </e1> with a highly flexible <e2> voice </e2>.
Other	An unknown source brought an <e1> alien frog </e1> into our <e2> eco-system </e2>.
Other	They achieved the maximum possible <e1> flexibility </e1> in a crockery <e2> basket </e2> for receiving a plurality of different items of crockery.
Component-Whole(e2,e1)	Another important part of the <e1> coffeemaker </e1> is the one-way <e2> valve </e2>.
Component-Whole(e1,e2)	The paint on the metal spiral <e1> bindings </e1> of the address <e2> books </e2> and journals contains excessive levels of lead, which violates the federal lead paint ban.
Message-Topic(e1,e2)	The <e1> debate </e1> considers cultural <e2> value </e2>, social relevance, sustainability and other abstract topics as possible measures to drive a decision.
Instrument-Agency(e2,e1)	A <e1> man </e1> in a mechanic's jumpsuit took the <e2> elevator </e2> to the eighteenth floor and shook hands with a smiling agent.
Entity-Origin(e1,e2)	Eight to 10 <e1> protesters </e1> broke away from a larger <e2> group </e2> of demonstrators and darted into the street in front of Palin's car just after the first police motorcycles in her motorcade had passed.
Instrument-Agency(e2,e1)	Parsley, French, Koomjian and two other <e1> members </e1> of the group scaled the tree with a <e2> rope </e2>.
Message-Topic(e2,e1)	This <e1> subject </e1> has over the years become the topic for much <e2> discussion </e2>.
Entity-Origin(e1,e2)	<e1> Parameters </e1> were obtained from EEG <e2> epochs </e2> of 30s.
Other	Internal <e1> emails </e1> have been leaked to the public <e2> broadcasting </e2>.
